state,year,median_income,col_index,purchasing_power,mli
New York,2023,82095,107165.46,0.7660584051886227,111.42
North Carolina,2008,46549,87682.42,0.5308817715163754,77.21
North Carolina,2009,43674,86847.58,0.5028810035884522,73.14
North Carolina,2010,43326,88193.74,0.49125938313670675,71.45
North Carolina,2011,43916,88767.85,0.4947286563655793,71.95
North Carolina,2012,45150,88454.34,0.5104328448818484,74.24
North Carolina,2013,45906,88695.09,0.5175709561385832,75.28
North Carolina,2014,46556,88764.83,0.5244870127559194,76.28
North Carolina,2015,47830,88391.77,0.5411137197375534,78.7
North Carolina,2016,50584,88481.09,0.5716927783270734,83.15
North Carolina,2017,52752,88143.84,0.5984762829233458,87.04
North Carolina,2018,53855,87917.82,0.6125606831184834,89.09
North Carolina,2019,57341,87148.17,0.657971344874599,95.7
North Carolina,2021,61972,88709.63,0.6985938618383777,101.61
North Carolina,2022,67481,89329.11,0.7554200780496563,109.87
North Carolina,2023,70804,89769.66,0.7887296929925256,114.72
North Dakota,2008,45685,80171.85,0.5698384236714291,82.88
North Dakota,2009,47827,82082.28,0.5826714670387727,84.75
North Dakota,2010,48670,82737.81,0.5882437211627248,85.56
North Dakota,2011,51704,84396.35,0.6126331488756268,89.1
North Dakota,2012,53585,87506.62,0.6123536605741315,89.06
North Dakota,2013,55759,88263.95,0.6317301992086221,91.88
North Dakota,2014,59029,88342.31,0.6681849425985112,97.18
North Dakota,2015,60557,87411.72,0.6927789886636444,100.76
North Dakota,2016,60656,89217.06,0.679869939051413,98.88
North Dakota,2017,61843,84226.35,0.7342476927620047,106.79
North Dakota,2018,63837,85642.91,0.7453857020541288,108.41
North Dakota,2019,64577,88142.67,0.7326417857589256,106.56
North Dakota,2021,66519,85032.98,0.7822729735231793,113.78
North Dakota,2022,71970,82703.62,0.8702158182022738,126.57
North Dakota,2023,76525,83712.98,0.9141354020463363,132.95
Ohio,2008,47988,87186.12,0.5504087175271459,80.05
Ohio,2009,45395,87854.63,0.5167058490647954,75.15
Ohio,2010,45090,87763.83,0.5137651944048015,74.72
Ohio,2011,45749,87014.74,0.5257614690214679,76.47
Ohio,2012,46829,87813.63,0.5332771519228008,77.56
Ohio,2013,48081,88285.13,0.5446103769737958,79.21
Ohio,2014,49308,87816.85,0.5614867576289562,81.66
Ohio,2015,51075,87236.46,0.5854776735405518,85.15
Ohio,2016,52334,87263.21,0.5997257857152952,87.23
Ohio,2017,54021,86778.03,0.6225193109331085,90.54
Ohio,2018,56111,87430.95,0.6417750316787423,93.34
Ohio,2019,58642,87447.06,0.6706000240200188,97.53
Ohio,2021,62262,86487.99,0.719891868453549,104.7
Ohio,2022,65720,85870.74,0.7653363399111065,111.31
Ohio,2023,67769,86014.74,0.7878765565488473,114.59
Oklahoma,2008,42822,83868.02,0.5105879506816681,74.26
Oklahoma,2009,41664,83356.73,0.49982764919583006,72.7
Oklahoma,2010,42072,85147.71,0.49410606405936436,71.86
Oklahoma,2011,43225,85418.54,0.5060377041370585,73.6
Oklahoma,2012,44312,85411.82,0.5188041022193475,75.46
Oklahoma,2013,45690,85932.35,0.5316973102907488,77.33
Oklahoma,2014,47529,86134.72,0.5517984126001098,80.26
Oklahoma,2015,48568,85417.53,0.5685952346284856,82.7
Oklahoma,2016,49176,85664.34,0.5740544948568507,83.49
Oklahoma,2017,50051,85147.32,0.5878164746980782,85.49
Oklahoma,2018,51924,84148.89,0.6170491368132732,89.75
Oklahoma,2019,54449,83851.32,0.6493517350695296,94.44
Oklahoma,2021,55826,84292.09,0.6622922626139844,96.33
Oklahoma,2022,59673,82942.15,0.7194532678902575,104.64
Oklahoma,2023,62138,82751.37,0.7508999131477871,109.21
Oregon,2008,50169,95550.5,0.5250522162121342,76.37
Oregon,2009,48457,98155.3,0.4936768821284679,71.8
Oregon,2010,46560,97337.63,0.47833505424539885,69.57
Oregon,2011,46816,97345.86,0.48092439865884923,69.95
Oregon,2012,49161,98798.33,0.49758937628695493,72.37
Oregon,2013,50251,97796.37,0.5138329723911739,74.73
Oregon,2014,51075,97722.39,0.52265404215842,76.02
Oregon,2015,54148,99047.23,0.5466886664734558,79.51
Oregon,2016,57532,98489.29,0.5841447216253162,84.96
Oregon,2017,60212,100455.93,0.5993872007491062,87.18
Oregon,2018,63426,103192.35,0.6146385785758107,89.39
Oregon,2019,67058,102381.61,0.6549808982934775,95.26
Oregon,2021,71562,101896.57,0.7023003788947936,102.14
Oregon,2022,75657,104778.21,0.722068104982264,105.02
Oregon,2023,80160,102787.93,0.7798580868423347,113.43
Pennsylvania,2008,50713,94121.41,0.5388040978231271,78.37
Pennsylvania,2009,49520,94401.39,0.5245685388016764,76.29
Pennsylvania,2010,49288,94172.49,0.5233800126297816,76.12
Pennsylvania,2011,50228,93816.47,0.5353857103144959,77.87
Pennsylvania,2012,51230,93409.34,0.548446207252638,79.77
Pennsylvania,2013,52007,93289.02,0.5574825520486799,81.08
Pennsylvania,2014,53234,92971.36,0.5725849546224648,83.28
Pennsylvania,2015,55702,93899.72,0.5932073123741645,86.28
Pennsylvania,2016,56907,93401.81,0.6092708240418248,88.61
Pennsylvania,2017,59195,94099.08,0.6290709729710291,91.49
Pennsylvania,2018,60905,93365.94,0.6523256844793536,94.88
Pennsylvania,2019,63463,92637.89,0.685065251199496,99.64
Pennsylvania,2021,68957,91486.87,0.7537365431323767,109.63
Pennsylvania,2022,71798,91526.09,0.7844539182385548,114.09
Pennsylvania,2023,73824,92482.44,0.7982488705187749,116.1
Rhode Island,2008,55701,103031.85,0.5406192482954174,78.63
Rhode Island,2009,54119,103326.76,0.5237655970964246,76.18
Rhode Island,2010,52254,101290.89,0.5158805679086249,75.03
Rhode Island,2011,53636,100849.0,0.5318446247758482,77.35
Rhode Island,2012,54554,98395.9,0.5544336474062643,80.64
Rhode Island,2013,55902,99440.44,0.5621656433930228,81.76
Rhode Island,2014,54891,99906.29,0.549424875940892,79.91
Rhode Island,2015,58073,100946.3,0.5752860451433665,83.67
Rhode Island,2016,60596,99526.93,0.6088402680538947,88.55
Rhode Island,2017,63870,99777.19,0.6401262730304544,93.1
Rhode Island,2018,64340,100449.72,0.6405194635547352,93.16
Rhode Island,2019,71169,100029.55,0.7114797627104775,103.48
Rhode Island,2021,74008,99796.98,0.7415855514131825,107.86
Rhode Island,2022,81854,100562.51,0.8139613995686302,118.39
Rhode Island,2023,84972,97716.85,0.8695736481385608,126.47
South Carolina,2008,44625,87132.09,0.5121534666066563,74.49
South Carolina,2009,42442,86565.16,0.49028960029229857,71.31
South Carolina,2010,42018,87939.04,0.4778082787560926,69.49
South Carolina,2011,42367,88347.1,0.47955169967279027,69.75
South Carolina,2012,43107,88369.51,0.4878040169195922,70.95
South Carolina,2013,44163,88147.7,0.5010113780769638,72.87
South Carolina,2014,45238,87896.44,0.5146738681567854,74.86
South Carolina,2015,47238,88035.95,0.5365762210866869,78.04
South Carolina,2016,49501,88267.08,0.5608093353440612,81.57
South Carolina,2017,50570,87712.55,0.5765423849540738,83.85
South Carolina,2018,52306,87250.89,0.5994895937392684,87.19
South Carolina,2019,56227,86810.85,0.6476955178474897,94.2
South Carolina,2021,59318,88771.1,0.6682129912992423,97.19
South Carolina,2022,64115,88864.26,0.7214936619147769,104.94
South Carolina,2023,67804,89136.14,0.7606790952189089,110.64
South Dakota,2008,46032,78678.66,0.5850633241824745,85.09
South Dakota,2009,45043,79542.21,0.566277944844767,82.36
South Dakota,2010,45904,82884.89,0.5538283187686343,80.55
South Dakota,2011,48321,81267.12,0.5945947370011844,86.48
South Dakota,2012,48362,84939.11,0.5693725568227059,82.81
South Dakota,2013,48947,84876.87,0.5766824518785197,83.87
South Dakota,2014,50979,83592.33,0.6098526331468577,88.7
South Dakota,2015,53017,82454.25,0.6429868544389605,93.52
South Dakota,2016,54467,81943.83,0.6646870487480362,96.67
South Dakota,2017,56521,82105.46,0.6883951570649838,100.12
South Dakota,2018,56274,84959.41,0.6623633747390167,96.34
South Dakota,2019,59533,85535.91,0.696000076000828,101.23
South Dakota,2021,66143,83422.75,0.7928652954983412,115.32
South Dakota,2022,69728,82177.82,0.8485014125641678,123.41
South Dakota,2023,71810,82844.97,0.8667997492168834,126.07
Tennessee,2008,43614,86998.55,0.5013187162739196,72.91
Tennessee,2009,41725,86064.81,0.48480906480222175,70.51
Tennessee,2010,41461,87588.82,0.47335952007078275,68.85
Tennessee,2011,41693,87815.16,0.474781336735449,69.05
Tennessee,2012,42764,88285.58,0.48438261707777835,70.45
Tennessee,2013,44297,87915.25,0.5038602775669891,73.28
Tennessee,2014,44361,87442.73,0.5073148758860005,73.79
Tennessee,2015,47275,87454.42,0.5405672973353742,78.62
Tennessee,2016,48547,88501.5,0.5485443823918607,79.78
Tennessee,2017,51340,88032.02,0.5831968562949533,84.82
Tennessee,2018,52375,85155.0,0.6150549020552695,89.46
Tennessee,2019,56071,86985.79,0.6445995078230821,93.75
Tennessee,2021,59695,86431.24,0.6906645998584919,100.45
Tennessee,2022,65254,87401.42,0.7466011524288894,108.59
Tennessee,2023,67631,88159.38,0.7671447090242896,111.58
Texas,2008,50043,92651.4,0.5401213674504021,78.56
Texas,2009,48259,92512.53,0.5216482386842693,75.87
Texas,2010,48615,93478.44,0.5200664586203995,75.64
Texas,2011,49392,93031.01,0.5309197364384666,77.22
Texas,2012,50740,93877.68,0.5404905842146214,78.61
Texas,2013,51704,94168.79,0.549056674036823,79.86
Texas,2014,53035,94785.45,0.5595267884820402,81.38
Texas,2015,55653,94806.66,0.5870157192173223,85.38
Texas,2016,56565,95074.35,0.5949554129695593,86.53
Texas,2017,59206,94529.0,0.626326311235015,91.09
Texas,2018,60629,94798.5,0.6395565094548143,93.02
Texas,2019,64034,95492.86,0.6705632148343252,97.53
Texas,2021,66963,95472.51,0.7013851230725859,102.01
Texas,2022,72284,94953.87,0.7612538633825765,110.72
Texas,2023,75780,94881.03,0.7986844459347038,116.16
Utah,2008,56633,95227.68,0.5947115463969737,86.5
Utah,2009,55117,98219.83,0.5611596067559389,81.62
Utah,2010,54744,94426.21,0.5797543048615731,84.32
Utah,2011,55869,97015.83,0.5758751184362184,83.76
Utah,2012,57049,96492.45,0.5912276252628749,85.99
Utah,2013,59770,96034.67,0.622379393052242,90.52
Utah,2014,60922,94875.97,0.6421225379992708,93.39
Utah,2015,62912,94392.0,0.6664971869018517,96.94
Utah,2016,65977,94929.73,0.6950087909494786,101.08
Utah,2017,68358,95772.73,0.7137522318291891,103.81
Utah,2018,71414,94100.56,0.7589114916768278,110.38
Utah,2019,75780,95201.42,0.7959965420095115,115.77
Utah,2021,79449,93579.02,0.8490043575470038,123.48
Utah,2022,89168,94831.18,0.9402814827228767,136.76
Utah,2023,93421,95143.24,0.9818984697958284,142.81
Vermont,2008,52104,97373.6,0.5350936899715387,77.83
Vermont,2009,51618,98495.96,0.5240621068563347,76.22
Vermont,2010,49406,96230.56,0.5134127677498087,74.67
Vermont,2011,52776,96586.87,0.5464096464303649,79.47
Vermont,2012,52977,98009.4,0.5405297997061965,78.62
Vermont,2013,52578,96793.66,0.543196761664598,79.0
Vermont,2014,54166,94935.35,0.5705566956945997,82.98
Vermont,2015,56990,96784.62,0.5888332482855542,85.64
Vermont,2016,57677,93283.42,0.6182985249605734,89.93
Vermont,2017,57513,95842.96,0.6000753751764617,87.28
Vermont,2018,60782,96817.54,0.6277994947975111,91.31
Vermont,2019,63001,95495.33,0.6597285926980482,95.95
Vermont,2021,72431,94568.9,0.7659071932306202,111.4
Vermont,2022,73991,95655.42,0.773516047474359,112.5
Vermont,2023,81211,91077.51,0.8916690761253556,129.69
Virginia,2008,61233,102408.53,0.5979287298834304,86.96
Virginia,2009,59330,101986.83,0.5817417780852436,84.61
Virginia,2010,60674,102846.84,0.5899451861736339,85.8
Virginia,2011,61882,102649.68,0.6028464957653127,87.68
Virginia,2012,61741,101654.16,0.6073632515776056,88.34
Virginia,2013,62666,103063.97,0.6080301619597773,88.43
Virginia,2014,64902,102677.19,0.6320975402763063,91.93
Virginia,2015,66262,102616.05,0.645727458446407,93.92
Virginia,2016,68114,101504.2,0.6710461341163143,97.6
Virginia,2017,71535,100330.82,0.7129912502612794,103.7
Virginia,2018,72577,101296.27,0.7164824656393414,104.21
Virginia,2019,76456,98825.52,0.7736463181832128,112.52
Virginia,2021,80963,101137.21,0.8005263218073535,116.43
Virginia,2022,85873,100387.83,0.8554124163873784,124.41
Virginia,2023,89931,99044.31,0.9079875333456051,132.06
Washington,2008,58078,104760.3,0.5543894113833187,80.63
Washington,2009,56548,104653.7,0.5403344755828456,78.59
Washington,2010,55631,102616.73,0.5421241004225963,78.85
Washington,2011,56835,103445.07,0.5494220143727426,79.91
Washington,2012,57573,102014.62,0.5643602599350841,82.08
Washington,2013,58405,102260.17,0.5711412415695475,83.07
Washington,2014,61366,103961.05,0.5902787886064497,85.85
Washington,2015,64129,104728.57,0.6123353114707694,89.06
Washington,2016,67106,106094.69,0.6325104620365356,91.99
Washington,2017,70979,108222.34,0.6558627298590778,95.39
Washington,2018,74073,108457.14,0.6829702687062448,99.33
Washington,2019,78687,109412.47,0.719177650339709,104.6
Washington,2021,84247,109831.01,0.7670602416738619,111.56
Washington,2022,91306,111420.61,0.8194714037880544,119.19
Washington,2023,94605,109073.76,0.8673488512147599,126.15
West Virginia,2008,37989,82347.67,0.4613245084574248,67.1
West Virginia,2009,37435,81218.52,0.46091701823855596,67.04
West Virginia,2010,38218,83185.73,0.4594297520843463,66.82
West Virginia,2011,38482,83213.53,0.4624488382774929,67.26
West Virginia,2012,40196,82794.71,0.4854899593028585,70.61
West Virginia,2013,41253,83892.67,0.4917354631137307,71.52
West Virginia,2014,41059,83507.76,0.49167885950565005,71.51
West Virginia,2015,42019,83939.87,0.5005845082712771,72.81
West Virginia,2016,43385,83257.84,0.5210920645966071,75.79
West Virginia,2017,43469,82263.66,0.5284107319394262,76.85
West Virginia,2018,44097,82746.29,0.5329181371273137,77.51
West Virginia,2019,48850,82091.47,0.5950678894926453,86.55
West Virginia,2021,51248,83949.3,0.6104637307181779,88.79
West Virginia,2022,54329,81879.9,0.663520584873983,96.5
West Virginia,2023,55948,82496.65,0.6781851495326919,98.64
Wisconsin,2008,52094,88999.68,0.5853279630307335,85.13
Wisconsin,2009,49993,89846.73,0.5564253708025049,80.93
Wisconsin,2010,49001,90704.57,0.5402263521404702,78.57
Wisconsin,2011,50395,90089.11,0.5593905719497145,81.36
Wisconsin,2012,51059,90325.72,0.5652764021314481,82.22
Wisconsin,2013,51467,89527.37,0.5748744660176369,83.61
Wisconsin,2014,52622,89241.63,0.5896575629983616,85.76
Wisconsin,2015,55638,89199.08,0.6237508503002803,90.72
Wisconsin,2016,56811,88671.34,0.6406917741628113,93.18
Wisconsin,2017,59305,89353.31,0.6637135195915774,96.53
Wisconsin,2018,60773,89287.7,0.6806424823315022,98.99
Wisconsin,2019,64168,89459.74,0.7172835784987098,104.32
Wisconsin,2021,67125,87900.77,0.7636451719983646,111.07
Wisconsin,2022,70996,87399.71,0.8123139369475391,118.15
Wisconsin,2023,74631,88092.97,0.8471844709932005,123.22
Wyoming,2008,53207,90493.16,0.5879670788561175,85.52
Wyoming,2009,52664,93404.71,0.5638259726511385,82.0
Wyoming,2010,53512,91745.94,0.583262853013678,84.83
Wyoming,2011,56322,94360.56,0.5968807623058173,86.81
Wyoming,2012,54901,92185.32,0.5955503337650607,86.62
Wyoming,2013,58752,93676.8,0.6271777030264812,91.22
Wyoming,2014,57055,93977.45,0.6071137026196876,88.3
Wyoming,2015,60214,92482.1,0.6510881748233361,94.7
Wyoming,2016,59882,94472.14,0.6338588380384139,92.19
Wyoming,2017,60434,92716.21,0.6518170123472288,94.8
Wyoming,2018,61584,87667.13,0.7024753907758904,102.17
Wyoming,2019,65003,89733.17,0.7244032130787893,105.36
Wyoming,2021,65204,87462.19,0.7455107539120189,108.43
Wyoming,2022,70042,87940.23,0.7964727815899914,115.84
Wyoming,2023,72415,86673.58,0.8354910911353625,121.52
