state,year,category,cost
Nebraska,2019,housing,14074.61
Nebraska,2019,miscellaneous,852.3912785565234
Nebraska,2019,personal_care,681.9130228452187
Nebraska,2019,personal_insurance,6819.130228452187
Nebraska,2019,reading,114.12084648415814
Nebraska,2019,tobacco,285.3021162103953
Nebraska,2019,transportation,9362.905969493462
Nebraska,2021,alcohol,455.53962532119056
Nebraska,2021,apparel,1534.082939913958
Nebraska,2021,cash_contributions,2030.0
Nebraska,2021,education,1330.6594369974089
Nebraska,2021,entertainment,2812.6965524689253
Nebraska,2021,food,7402.518911469346
Nebraska,2021,healthcare,5134.474038666105
Nebraska,2021,housing,15529.58
Nebraska,2021,miscellaneous,894.9489030582944
Nebraska,2021,personal_care,715.9591224466355
Nebraska,2021,personal_insurance,7159.591224466355
Nebraska,2021,reading,117.75782704125588
Nebraska,2021,tobacco,294.39456760313965
Nebraska,2021,transportation,10008.0820057111
Nebraska,2022,alcohol,497.12107542448246
Nebraska,2022,apparel,1598.9680441582616
Nebraska,2022,cash_contributions,2030.0
Nebraska,2022,education,1319.7314606551106
Nebraska,2022,entertainment,2932.3518066580978
Nebraska,2022,food,8078.217475647838
Nebraska,2022,healthcare,5157.619862363417
Nebraska,2022,housing,16038.53
Nebraska,2022,miscellaneous,933.0210293912128
Nebraska,2022,personal_care,746.4168235129703
Nebraska,2022,personal_insurance,7464.168235129703
Nebraska,2022,reading,126.2165380989758
Nebraska,2022,tobacco,315.5413452474395
Nebraska,2022,transportation,11463.42551105578
Nebraska,2023,alcohol,533.456
Nebraska,2023,apparel,1667.05
Nebraska,2023,cash_contributions,2030.0
Nebraska,2023,education,1362.3960000000002
Nebraska,2023,entertainment,3058.44
Nebraska,2023,food,8668.66
Nebraska,2023,healthcare,5190.08
Nebraska,2023,housing,17306.98
Nebraska,2023,miscellaneous,973.14
Nebraska,2023,personal_care,778.5120000000001
Nebraska,2023,personal_insurance,7785.120000000001
Nebraska,2023,reading,133.364
Nebraska,2023,tobacco,333.41
Nebraska,2023,transportation,11669.35
Nevada,2008,alcohol,356.96566749358647
Nevada,2008,apparel,1531.9176611091832
Nevada,2008,cash_contributions,2030.0
Nevada,2008,education,910.4500380680938
Nevada,2008,entertainment,2315.505706074198
Nevada,2008,food,5800.69209677078
Nevada,2008,healthcare,3688.0488949495184
Nevada,2008,housing,18036.11
Nevada,2008,miscellaneous,736.751815569063
Nevada,2008,personal_care,589.4014524552505
Nevada,2008,personal_insurance,5894.014524552504
Nevada,2008,reading,95.08950758916436
Nevada,2008,tobacco,237.72376897291088
Nevada,2008,transportation,8616.000089878511
Nevada,2009,alcohol,383.564658824088
Nevada,2009,apparel,1632.7433394102366
Nevada,2009,cash_contributions,2030.0
Nevada,2009,education,975.407054216809
Nevada,2009,entertainment,2348.5214627630626
Nevada,2009,food,6232.92570589143
Nevada,2009,healthcare,3871.570927605584
Nevada,2009,housing,16940.9
Nevada,2009,miscellaneous,747.2568290609745
Nevada,2009,personal_care,597.8054632487795
Nevada,2009,personal_insurance,5978.054632487796
Nevada,2009,reading,100.05322723844164
Nevada,2009,tobacco,250.13306809610413
Nevada,2009,transportation,8353.682852856611
Nevada,2010,alcohol,373.6971343054414
Nevada,2010,apparel,1571.2368612551818
Nevada,2010,cash_contributions,2030.0
Nevada,2010,education,1004.0585071766588
Nevada,2010,entertainment,2352.450701595264
Nevada,2010,food,6072.578432463424
Nevada,2010,healthcare,3945.784091497085
Nevada,2010,housing,16189.33
Nevada,2010,miscellaneous,748.5070414166748
Nevada,2010,personal_care,598.8056331333398
Nevada,2010,personal_insurance,5988.056331333399
Nevada,2010,reading,98.32202048128651
Nevada,2010,tobacco,245.8050512032163
Nevada,2010,transportation,8712.323185157258
Nevada,2011,alcohol,392.82796563681
Nevada,2011,apparel,1626.7485826054665
Nevada,2011,cash_contributions,2030.0
Nevada,2011,education,1078.900650003268
Nevada,2011,entertainment,2501.4587118686154
Nevada,2011,food,6383.454441598163
Nevada,2011,healthcare,4191.767481388228
Nevada,2011,housing,16086.92
Nevada,2011,miscellaneous,795.918681049105
Nevada,2011,personal_care,636.7349448392839
Nevada,2011,personal_insurance,6367.34944839284
Nevada,2011,reading,102.7555569085862
Nevada,2011,tobacco,256.8888922714655
Nevada,2011,transportation,9684.354903034113
Nevada,2012,alcohol,403.8135177343601
Nevada,2012,apparel,1685.4878366778637
Nevada,2012,cash_contributions,2030.0
Nevada,2012,education,1117.1452733987308
Nevada,2012,entertainment,2539.195647354401
Nevada,2012,food,6561.969663183351
Nevada,2012,healthcare,4321.499007790439
Nevada,2012,housing,15875.46
Nevada,2012,miscellaneous,807.9258877945822
Nevada,2012,personal_care,646.3407102356657
Nevada,2012,personal_insurance,6463.407102356658
Nevada,2012,reading,105.08735427433712
Nevada,2012,tobacco,262.71838568584286
Nevada,2012,transportation,9932.288316768812
Nevada,2013,alcohol,400.9008578682189
Nevada,2013,apparel,1665.681423922366
Nevada,2013,cash_contributions,2030.0
Nevada,2013,education,1146.5335428963251
Nevada,2013,entertainment,2547.7340619212623
Nevada,2013,food,6514.638940358556
Nevada,2013,healthcare,4378.529591531307
Nevada,2013,housing,15823.81
Nevada,2013,miscellaneous,810.6426560658562
Nevada,2013,personal_care,648.514124852685
Nevada,2013,personal_insurance,6485.141248526849
Nevada,2013,reading,104.40055892064709
Nevada,2013,tobacco,261.0013973016177
Nevada,2013,transportation,9728.426933439056
Nevada,2014,alcohol,405.8653354807446
Nevada,2014,apparel,1648.2270817816711
Nevada,2014,cash_contributions,2030.0
Nevada,2014,education,1189.1946825296268
Nevada,2014,entertainment,2599.6591646433017
Nevada,2014,food,6595.311701562099
Nevada,2014,healthcare,4501.95503660706
Nevada,2014,housing,15586.86
Nevada,2014,miscellaneous,827.1642796592323
Nevada,2014,personal_care,661.731423727386
Nevada,2014,personal_insurance,6617.314237273858
Nevada,2014,reading,104.8820335560448
Nevada,2014,tobacco,262.205083890112
Nevada,2014,transportation,9548.495272428194
Nevada,2015,alcohol,411.9393731139751
Nevada,2015,apparel,1621.753113359339
Nevada,2015,cash_contributions,2030.0
Nevada,2015,education,1217.6559635933745
Nevada,2015,entertainment,2569.64564033858
Nevada,2015,food,6694.014813102095
Nevada,2015,healthcare,4561.561498769081
Nevada,2015,housing,16082.56
Nevada,2015,miscellaneous,817.6145219259117
Nevada,2015,personal_care,654.0916175407294
Nevada,2015,personal_insurance,6540.916175407294
Nevada,2015,reading,104.63449176567435
Nevada,2015,tobacco,261.5862294141859
Nevada,2015,transportation,8771.720235816976
Nevada,2016,alcohol,409.3864836924767
Nevada,2016,apparel,1608.598011136239
Nevada,2016,cash_contributions,2030.0
Nevada,2016,education,1234.106286856514
Nevada,2016,entertainment,2562.806910642837
Nevada,2016,food,6652.5303600027455
Nevada,2016,healthcare,4662.5913763351655
Nevada,2016,housing,16418.63
Nevada,2016,miscellaneous,815.4385624772661
Nevada,2016,personal_care,652.350849981813
Nevada,2016,personal_insurance,6523.508499818129
Nevada,2016,reading,105.00672329281132
Nevada,2016,tobacco,262.5168082320283
Nevada,2016,transportation,8513.919727828521
Nevada,2017,alcohol,431.8188370166272
Nevada,2017,apparel,1676.6359875993537
Nevada,2017,cash_contributions,2030.0
Nevada,2017,education,1287.372809709324
Nevada,2017,entertainment,2669.092264483857
Nevada,2017,food,7017.056101520194
Nevada,2017,healthcare,4873.967864617487
Nevada,2017,housing,17445.42
Nevada,2017,miscellaneous,849.2566296085001
Nevada,2017,personal_care,679.4053036868
Nevada,2017,personal_insurance,6794.053036868001
Nevada,2017,reading,112.15640755049296
Nevada,2017,tobacco,280.3910188762324
Nevada,2017,transportation,9209.37132651058
Nevada,2018,alcohol,420.4818561931514
Nevada,2018,apparel,1610.5854398661004
Nevada,2018,cash_contributions,2030.0
Nevada,2018,education,1248.8252512395295
Nevada,2018,entertainment,2594.629136134776
Nevada,2018,food,6832.830163138711
Nevada,2018,healthcare,4716.523336185067
Nevada,2018,housing,18398.4
Nevada,2018,miscellaneous,825.5638160428831
Nevada,2018,personal_care,660.4510528343066
Nevada,2018,personal_insurance,6604.510528343065
Nevada,2018,reading,110.33591323212406
Nevada,2018,tobacco,275.83978308031016
Nevada,2018,transportation,9241.994019871185
Nevada,2019,alcohol,442.4753754509569
Nevada,2019,apparel,1642.592811916133
Nevada,2019,cash_contributions,2030.0
Nevada,2019,education,1308.884153395635
Nevada,2019,entertainment,2695.778095412764
Nevada,2019,food,7190.224851078048
Nevada,2019,healthcare,4949.137556605087
Nevada,2019,housing,19460.73
Nevada,2019,miscellaneous,857.7475758131521
Nevada,2019,personal_care,686.1980606505217
Nevada,2019,personal_insurance,6861.980606505217
Nevada,2019,reading,116.03666245467598
Nevada,2019,tobacco,290.09165613668995
Nevada,2019,transportation,9520.086759326654
Nevada,2021,alcohol,465.981131983942
Nevada,2021,apparel,1569.245934191417
Nevada,2021,cash_contributions,2030.0
Nevada,2021,education,1272.3350560195163
Nevada,2021,entertainment,2689.4127273667086
Nevada,2021,food,7572.193394739056
Nevada,2021,healthcare,4909.423953252821
Nevada,2021,housing,21334.47
Nevada,2021,miscellaneous,855.7222314348618
Nevada,2021,personal_care,684.5777851478895
Nevada,2021,personal_insurance,6845.777851478894
Nevada,2021,reading,120.45697562745286
Nevada,2021,tobacco,301.14243906863214
Nevada,2021,transportation,10237.479074891007
Nevada,2022,alcohol,514.0666998797036
Nevada,2022,apparel,1653.4728988741251
Nevada,2022,cash_contributions,2030.0
Nevada,2022,education,1311.5729080651126
Nevada,2022,entertainment,2914.2240684475382
Nevada,2022,food,8353.583873045181
Nevada,2022,healthcare,5125.735563064057
Nevada,2022,housing,23814.76
Nevada,2022,miscellaneous,927.253112687853
Nevada,2022,personal_care,741.8024901502824
Nevada,2022,personal_insurance,7418.024901502824
Nevada,2022,reading,130.51894682875468
Nevada,2022,tobacco,326.2973670718867
Nevada,2022,transportation,11854.185254071866
Nevada,2023,alcohol,529.6872
Nevada,2023,apparel,1655.2725
Nevada,2023,cash_contributions,2030.0
Nevada,2023,education,1383.3435000000002
Nevada,2023,entertainment,3105.465
Nevada,2023,food,8607.417
Nevada,2023,healthcare,5269.88
Nevada,2023,housing,25795.5
Nevada,2023,miscellaneous,988.1025
Nevada,2023,personal_care,790.4820000000001
Nevada,2023,personal_insurance,7904.820000000001
Nevada,2023,reading,132.4218
Nevada,2023,tobacco,331.0545
Nevada,2023,transportation,11586.9075
New Hampshire,2008,alcohol,366.9195392568456
New Hampshire,2008,apparel,1574.6346878126728
New Hampshire,2008,cash_contributions,2030.0
New Hampshire,2008,education,981.617761154534
New Hampshire,2008,entertainment,2496.5033028721846
New Hampshire,2008,food,5962.44251292374
New Hampshire,2008,healthcare,3976.334941970792
New Hampshire,2008,housing,19191.92
New Hampshire,2008,miscellaneous,794.341960004786
New Hampshire,2008,personal_care,635.4735680038289
New Hampshire,2008,personal_insurance,6354.735680038288
New Hampshire,2008,reading,97.74104764123672
New Hampshire,2008,tobacco,244.3526191030918
New Hampshire,2008,transportation,8856.254455540779
New Hampshire,2009,alcohol,371.65975513608055
New Hampshire,2009,apparel,1582.0670016514207
New Hampshire,2009,cash_contributions,2030.0
New Hampshire,2009,education,1003.193101899886
New Hampshire,2009,entertainment,2415.422895418233
New Hampshire,2009,food,6039.4710209613095
New Hampshire,2009,healthcare,3981.858887834906
New Hampshire,2009,housing,19986.47
New Hampshire,2009,miscellaneous,768.5436485421652
New Hampshire,2009,personal_care,614.8349188337321
New Hampshire,2009,personal_insurance,6148.349188337322
New Hampshire,2009,reading,96.94782113142529
New Hampshire,2009,tobacco,242.36955282856323
New Hampshire,2009,transportation,8094.40508178066
New Hampshire,2010,alcohol,374.9424359820055
New Hampshire,2010,apparel,1576.4728229952605
New Hampshire,2010,cash_contributions,2030.0
New Hampshire,2010,education,1026.9614119626651
New Hampshire,2010,entertainment,2406.11087582546
New Hampshire,2010,food,6092.81458470759
New Hampshire,2010,healthcare,4035.788724402203
New Hampshire,2010,housing,19883.83
New Hampshire,2010,miscellaneous,765.5807332171918
New Hampshire,2010,personal_care,612.4645865737534
New Hampshire,2010,personal_insurance,6124.645865737534
New Hampshire,2010,reading,98.64966703168376
New Hampshire,2010,tobacco,246.6241675792094
New Hampshire,2010,transportation,8741.355975813813
New Hampshire,2011,alcohol,394.5544475286072
New Hampshire,2011,apparel,1633.8981549782534
New Hampshire,2011,cash_contributions,2030.0
New Hampshire,2011,education,1058.6651559201014
New Hampshire,2011,entertainment,2454.54220202765
New Hampshire,2011,food,6411.509772339866
New Hampshire,2011,healthcare,4113.148114473041
New Hampshire,2011,housing,19504.94
New Hampshire,2011,miscellaneous,780.9907006451614
New Hampshire,2011,personal_care,624.792560516129
New Hampshire,2011,personal_insurance,6247.925605161291
New Hampshire,2011,reading,103.20716836144348
New Hampshire,2011,tobacco,258.0179209036087
New Hampshire,2011,transportation,9726.91771636824
New Hampshire,2012,alcohol,404.61610226901513
New Hampshire,2012,apparel,1688.8377653247712
New Hampshire,2012,cash_contributions,2030.0
New Hampshire,2012,education,1085.5303279896343
New Hampshire,2012,entertainment,2467.337014743535
New Hampshire,2012,food,6575.011661871496
New Hampshire,2012,healthcare,4199.201614183694
New Hampshire,2012,housing,20084.2
New Hampshire,2012,miscellaneous,785.0617774183976
New Hampshire,2012,personal_care,628.0494219347181
New Hampshire,2012,personal_insurance,6280.494219347181
New Hampshire,2012,reading,105.29621673590503
New Hampshire,2012,tobacco,263.2405418397626
New Hampshire,2012,transportation,9952.02886691557
New Hampshire,2013,alcohol,408.8949543871564
New Hampshire,2013,apparel,1698.895665826068
New Hampshire,2013,cash_contributions,2030.0
New Hampshire,2013,education,1123.5311171862334
New Hampshire,2013,entertainment,2496.619932856733
New Hampshire,2013,food,6644.543008791292
New Hampshire,2013,healthcare,4290.684973052713
New Hampshire,2013,housing,20781.15
New Hampshire,2013,miscellaneous,794.3790695453241
New Hampshire,2013,personal_care,635.5032556362593
New Hampshire,2013,personal_insurance,6355.032556362593
New Hampshire,2013,reading,106.48234080827034
New Hampshire,2013,tobacco,266.2058520206758
New Hampshire,2013,transportation,9922.41500394827
New Hampshire,2014,alcohol,427.9530158453806
New Hampshire,2014,apparel,1737.9255846301794
New Hampshire,2014,cash_contributions,2030.0
New Hampshire,2014,education,1152.7110659331447
New Hampshire,2014,entertainment,2519.90353704276
New Hampshire,2014,food,6954.236507487435
New Hampshire,2014,healthcare,4363.838373370062
New Hampshire,2014,housing,19889.87
New Hampshire,2014,miscellaneous,801.78748905906
New Hampshire,2014,personal_care,641.4299912472482
New Hampshire,2014,personal_insurance,6414.29991247248
New Hampshire,2014,reading,110.58984013783862
New Hampshire,2014,tobacco,276.4746003445965
New Hampshire,2014,transportation,10068.13588497476
New Hampshire,2015,alcohol,433.94485555415065
New Hampshire,2015,apparel,1708.3859093180176
New Hampshire,2015,cash_contributions,2030.0
New Hampshire,2015,education,1224.8442594468554
New Hampshire,2015,entertainment,2584.815256103325
New Hampshire,2015,food,7051.603902754948
New Hampshire,2015,healthcare,4588.490167118255
New Hampshire,2015,housing,21153.72
New Hampshire,2015,miscellaneous,822.4412178510578
New Hampshire,2015,personal_care,657.9529742808462
New Hampshire,2015,personal_insurance,6579.529742808462
New Hampshire,2015,reading,110.22398532095336
New Hampshire,2015,tobacco,275.55996330238344
New Hampshire,2015,transportation,9240.298740853435
New Hampshire,2016,alcohol,437.451624471529
New Hampshire,2016,apparel,1718.8740740688752
New Hampshire,2016,cash_contributions,2030.0
New Hampshire,2016,education,1306.1029131090866
New Hampshire,2016,entertainment,2712.318709803224
New Hampshire,2016,food,7108.588897662346
New Hampshire,2016,healthcare,4934.602670877336
New Hampshire,2016,housing,20297.75
New Hampshire,2016,miscellaneous,863.0104985737531
New Hampshire,2016,personal_care,690.4083988590025
New Hampshire,2016,personal_insurance,6904.083988590025
New Hampshire,2016,reading,112.20536953383746
New Hampshire,2016,tobacco,280.5134238345936
New Hampshire,2016,transportation,9097.584223998232
New Hampshire,2017,alcohol,441.8180762410119
New Hampshire,2017,apparel,1715.460334513087
New Hampshire,2017,cash_contributions,2030.0
New Hampshire,2017,education,1323.442603476617
New Hampshire,2017,entertainment,2743.875269686171
New Hampshire,2017,food,7179.543738916444
New Hampshire,2017,healthcare,5010.527386753783
New Hampshire,2017,housing,22177.1
New Hampshire,2017,miscellaneous,873.0512221728727
New Hampshire,2017,personal_care,698.4409777382981
New Hampshire,2017,personal_insurance,6984.409777382982
New Hampshire,2017,reading,114.75351229328992
New Hampshire,2017,tobacco,286.88378073322485
New Hampshire,2017,transportation,9422.62442967806
New Hampshire,2018,alcohol,444.8043459298669
New Hampshire,2018,apparel,1703.7486697517008
New Hampshire,2018,cash_contributions,2030.0
New Hampshire,2018,education,1341.4432941886012
New Hampshire,2018,entertainment,2787.0575583891487
New Hampshire,2018,food,7228.070621360337
New Hampshire,2018,healthcare,5066.320203671133
New Hampshire,2018,housing,20883.48
New Hampshire,2018,miscellaneous,886.7910413056381
New Hampshire,2018,personal_care,709.4328330445105
New Hampshire,2018,personal_insurance,7094.328330445105
New Hampshire,2018,reading,116.7182198112377
New Hampshire,2018,tobacco,291.7955495280943
New Hampshire,2018,transportation,9776.590938583044
New Hampshire,2019,alcohol,450.9230153807092
New Hampshire,2019,apparel,1673.952822881997
New Hampshire,2019,cash_contributions,2030.0
New Hampshire,2019,education,1386.9219549492034
New Hampshire,2019,entertainment,2856.504768966347
New Hampshire,2019,food,7327.498999936522
New Hampshire,2019,healthcare,5244.21318533945
New Hampshire,2019,housing,21866.37
New Hampshire,2019,miscellaneous,908.8878810347468
New Hampshire,2019,personal_care,727.1103048277974
New Hampshire,2019,personal_insurance,7271.103048277974
New Hampshire,2019,reading,118.25200820599215
New Hampshire,2019,tobacco,295.6300205149804
New Hampshire,2019,transportation,9701.842105510224
New Hampshire,2021,alcohol,491.795927054213
New Hampshire,2021,apparel,1656.18027428698
New Hampshire,2021,cash_contributions,2030.0
New Hampshire,2021,education,1397.4110732130025
New Hampshire,2021,entertainment,2953.793584387864
New Hampshire,2021,food,7991.683814630961
New Hampshire,2021,healthcare,5392.041477529966
New Hampshire,2021,housing,22441.7
New Hampshire,2021,miscellaneous,939.84341321432
New Hampshire,2021,personal_care,751.8747305714561
New Hampshire,2021,personal_insurance,7518.747305714561
New Hampshire,2021,reading,127.13014740882552
New Hampshire,2021,tobacco,317.8253685220638
New Hampshire,2021,transportation,10804.623120464954
New Hampshire,2022,alcohol,553.8518487959776
New Hampshire,2022,apparel,1781.4400780867145
New Hampshire,2022,cash_contributions,2030.0
New Hampshire,2022,education,1498.2211933670549
New Hampshire,2022,entertainment,3328.943617789113
New Hampshire,2022,food,9000.092542934633
New Hampshire,2022,healthcare,5855.172522209903
New Hampshire,2022,housing,27325.96
New Hampshire,2022,miscellaneous,1059.2093329328995
New Hampshire,2022,personal_care,847.3674663463196
New Hampshire,2022,personal_insurance,8473.674663463196
New Hampshire,2022,reading,140.62019582463867
New Hampshire,2022,tobacco,351.55048956159663
New Hampshire,2022,transportation,12771.615863221832
New Hampshire,2023,alcohol,560.6328000000001
New Hampshire,2023,apparel,1751.9775000000002
New Hampshire,2023,cash_contributions,2030.0
New Hampshire,2023,education,1540.3394999999998
New Hampshire,2023,entertainment,3457.905
New Hampshire,2023,food,9110.283
New Hampshire,2023,healthcare,5867.96
New Hampshire,2023,housing,27411.67
New Hampshire,2023,miscellaneous,1100.2424999999998
New Hampshire,2023,personal_care,880.194
New Hampshire,2023,personal_insurance,8801.939999999999
New Hampshire,2023,reading,140.15820000000002
New Hampshire,2023,tobacco,350.3955
New Hampshire,2023,transportation,12263.8425
New Jersey,2008,alcohol,384.9746225782662
New Jersey,2008,apparel,1652.1180525493644
New Jersey,2008,cash_contributions,2030.0
New Jersey,2008,education,904.8310511731958
New Jersey,2008,entertainment,2301.2151951472056
New Jersey,2008,food,6255.837616896825
New Jersey,2008,healthcare,3665.287515914995
New Jersey,2008,housing,23996.84
New Jersey,2008,miscellaneous,732.2048348195655
New Jersey,2008,personal_care,585.7638678556524
New Jersey,2008,personal_insurance,5857.638678556524
New Jersey,2008,reading,102.55061096582752
New Jersey,2008,tobacco,256.3765274145688
New Jersey,2008,transportation,9292.04594387185
New Jersey,2009,alcohol,394.8837656639554
New Jersey,2009,apparel,1680.9260795967937
New Jersey,2009,cash_contributions,2030.0
New Jersey,2009,education,1012.9505503915814
New Jersey,2009,entertainment,2438.9162432523344
New Jersey,2009,food,6416.861192039276
New Jersey,2009,healthcare,4020.588004817138
New Jersey,2009,housing,23320.54
New Jersey,2009,miscellaneous,776.0188046711975
New Jersey,2009,personal_care,620.8150437369579
New Jersey,2009,personal_insurance,6208.15043736958
New Jersey,2009,reading,103.00582764812864
New Jersey,2009,tobacco,257.51456912032165
New Jersey,2009,transportation,8600.202511387555
New Jersey,2010,alcohol,381.47741358746106
New Jersey,2010,apparel,1603.949613044114
New Jersey,2010,cash_contributions,2030.0
New Jersey,2010,education,1045.8724372173076
New Jersey,2010,entertainment,2450.418308420463
New Jersey,2010,food,6199.007970796242
New Jersey,2010,healthcare,4110.105930093225
New Jersey,2010,housing,23469.7
New Jersey,2010,miscellaneous,779.6785526792382
New Jersey,2010,personal_care,623.7428421433906
New Jersey,2010,personal_insurance,6237.428421433906
New Jersey,2010,reading,100.36905993835556
New Jersey,2010,tobacco,250.92264984588883
New Jersey,2010,transportation,8893.71153779133
New Jersey,2011,alcohol,403.6214405301508
New Jersey,2011,apparel,1671.4456803685196
New Jersey,2011,cash_contributions,2030.0
New Jersey,2011,education,1096.8877558549716
New Jersey,2011,entertainment,2543.162276171696
New Jersey,2011,food,6558.84840861495
New Jersey,2011,healthcare,4261.6513630906165
New Jersey,2011,housing,22877.02
New Jersey,2011,miscellaneous,809.1879969637216
New Jersey,2011,personal_care,647.3503975709773
New Jersey,2011,personal_insurance,6473.503975709773
New Jersey,2011,reading,105.57890356580836
New Jersey,2011,tobacco,263.94725891452094
New Jersey,2011,transportation,9950.445534679062
New Jersey,2012,alcohol,422.8809806182856
New Jersey,2012,apparel,1765.0740202892412
New Jersey,2012,cash_contributions,2030.0
New Jersey,2012,education,1122.0570763359915
New Jersey,2012,entertainment,2550.359843216781
New Jersey,2012,food,6871.815935047141
New Jersey,2012,healthcare,4340.49953710858
New Jersey,2012,housing,23826.72
New Jersey,2012,miscellaneous,811.4781319326121
New Jersey,2012,personal_care,649.1825055460897
New Jersey,2012,personal_insurance,6491.825055460897
New Jersey,2012,reading,110.0494200279506
New Jersey,2012,tobacco,275.1235500698765
New Jersey,2012,transportation,10401.275932376617
New Jersey,2013,alcohol,430.75233499780416
New Jersey,2013,apparel,1789.7097215812803
New Jersey,2013,cash_contributions,2030.0
New Jersey,2013,education,1158.9203377875945
New Jersey,2013,entertainment,2575.258995193426
New Jersey,2013,food,6999.725443714317
New Jersey,2013,healthcare,4425.833875223384
New Jersey,2013,housing,23851.14
New Jersey,2013,miscellaneous,819.4005893797264
New Jersey,2013,personal_care,655.5204715037811
New Jersey,2013,personal_insurance,6555.204715037811
New Jersey,2013,reading,112.17432850923711
New Jersey,2013,tobacco,280.4358212730928
New Jersey,2013,transportation,10452.815291335408
New Jersey,2014,alcohol,429.4176714793161
New Jersey,2014,apparel,1743.8735798647983
New Jersey,2014,cash_contributions,2030.0
New Jersey,2014,education,1226.8393013900277
New Jersey,2014,entertainment,2681.9528208945835
New Jersey,2014,food,6978.037161538886
New Jersey,2014,healthcare,4644.466926350154
New Jersey,2014,housing,24363.39
New Jersey,2014,miscellaneous,853.3486248300948
New Jersey,2014,personal_care,682.6788998640759
New Jersey,2014,personal_insurance,6826.788998640758
New Jersey,2014,reading,110.96833036086916
New Jersey,2014,tobacco,277.42082590217285
New Jersey,2014,transportation,10102.593760959177
New Jersey,2015,alcohol,445.3398628259189
New Jersey,2015,apparel,1753.246609037123
New Jersey,2015,cash_contributions,2030.0
New Jersey,2015,education,1262.9750674005993
New Jersey,2015,entertainment,2665.283522469608
New Jersey,2015,food,7236.772770921183
New Jersey,2015,healthcare,4731.335133742046
New Jersey,2015,housing,24447.11
New Jersey,2015,miscellaneous,848.0447571494208
New Jersey,2015,personal_care,678.4358057195366
New Jersey,2015,personal_insurance,6784.358057195366
New Jersey,2015,reading,113.1183694764047
New Jersey,2015,tobacco,282.7959236910117
New Jersey,2015,transportation,9482.94079547781
New Jersey,2016,alcohol,445.33634692691845
New Jersey,2016,apparel,1749.8554312101828
New Jersey,2016,cash_contributions,2030.0
New Jersey,2016,education,1300.7457232558008
New Jersey,2016,entertainment,2701.1937011035297
New Jersey,2016,food,7236.715637562424
New Jersey,2016,healthcare,4914.362609322391
New Jersey,2016,housing,25143.97
New Jersey,2016,miscellaneous,859.4707230783957
New Jersey,2016,personal_care,687.5765784627166
New Jersey,2016,personal_insurance,6875.765784627166
New Jersey,2016,reading,114.2277833215277
New Jersey,2016,tobacco,285.56945830381926
New Jersey,2016,transportation,9261.5610447665
New Jersey,2017,alcohol,441.5015348431888
New Jersey,2017,apparel,1714.231289706191
New Jersey,2017,cash_contributions,2030.0
New Jersey,2017,education,1363.3921088205834
New Jersey,2017,entertainment,2826.702027311737
New Jersey,2017,food,7174.399941201819
New Jersey,2017,healthcare,5161.775419790787
New Jersey,2017,housing,25136.18
New Jersey,2017,miscellaneous,899.4051905082799
New Jersey,2017,personal_care,719.5241524066238
New Jersey,2017,personal_insurance,7195.241524066239
New Jersey,2017,reading,114.67129692198718
New Jersey,2017,tobacco,286.678242304968
New Jersey,2017,transportation,9415.873572552637
New Jersey,2018,alcohol,470.27437178756605
New Jersey,2018,apparel,1801.307344865092
New Jersey,2018,cash_contributions,2030.0
New Jersey,2018,education,1390.1868769956027
New Jersey,2018,entertainment,2888.3299502030663
New Jersey,2018,food,7641.958541547949
New Jersey,2018,healthcare,5250.41341092355
New Jersey,2018,housing,26058.71
New Jersey,2018,miscellaneous,919.014075064612
New Jersey,2018,personal_care,735.2112600516896
New Jersey,2018,personal_insurance,7352.112600516895
New Jersey,2018,reading,123.40164389164352
New Jersey,2018,tobacco,308.50410972910885
New Jersey,2018,transportation,10336.410163112652
New Jersey,2019,alcohol,471.8315960764056
New Jersey,2019,apparel,1751.571344190933
New Jersey,2019,cash_contributions,2030.0
New Jersey,2019,education,1442.267627472208
New Jersey,2019,entertainment,2970.494728487467
New Jersey,2019,food,7667.26343624159
New Jersey,2019,healthcare,5453.485599378962
New Jersey,2019,housing,26655.22
New Jersey,2019,miscellaneous,945.1574136096486
New Jersey,2019,personal_care,756.1259308877189
New Jersey,2019,personal_insurance,7561.259308877189
New Jersey,2019,reading,123.73516513448838
New Jersey,2019,tobacco,309.337912836221
New Jersey,2019,transportation,10151.70104293594
New Jersey,2021,alcohol,490.4425767902677
New Jersey,2021,apparel,1651.6227090692832
New Jersey,2021,cash_contributions,2030.0
New Jersey,2021,education,1491.0271886459775
New Jersey,2021,entertainment,3151.6757154671886
New Jersey,2021,food,7969.69187284185
New Jersey,2021,healthcare,5753.2680250048
New Jersey,2021,housing,27130.7
New Jersey,2021,miscellaneous,1002.8059094668326
New Jersey,2021,personal_care,802.2447275734662
New Jersey,2021,personal_insurance,8022.447275734661
New Jersey,2021,reading,126.78030388819757
New Jersey,2021,tobacco,316.9507597204939
New Jersey,2021,transportation,10774.890382254824
New Jersey,2022,alcohol,554.7838581410148
New Jersey,2022,apparel,1784.437845096087
New Jersey,2022,cash_contributions,2030.0
New Jersey,2022,education,1497.3654011373344
New Jersey,2022,entertainment,3327.0421067880047
New Jersey,2022,food,9015.237694791487
New Jersey,2022,healthcare,5851.828015290389
New Jersey,2022,housing,29262.87
New Jersey,2022,miscellaneous,1058.6043067052742
New Jersey,2022,personal_care,846.8834453642194
