GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "21000","Kentucky",5,SARPP,5,"...","RPPs: All items ","Index",89.803,88.492,90.358,90.413,90.646,90.845,91.025,90.699,90.648,90.031,89.074,89.591,89.084,89.256,89.391,90.468
 "22000","Louisiana",5,SARPP,5,"...","RPPs: All items ","Index",91.436,90.144,92.131,92.690,92.878,92.889,93.373,92.810,93.580,92.392,90.769,91.156,91.152,91.389,90.465,88.345
 "23000","Maine",1,SARPP,5,"...","RPPs: All items ","Index",98.591,98.881,97.688,96.220,97.011,98.392,92.632,95.984,97.318,97.608,97.683,95.618,97.886,97.318,100.698,97.097
 "24000","Maryland",2,SARPP,5,"...","RPPs: All items ","Index",108.828,110.488,108.432,109.324,107.410,108.543,107.909,107.944,107.262,106.743,106.355,105.086,106.386,106.120,104.930,103.965
 "25000","Massachusetts",1,SARPP,5,"...","RPPs: All items ","Index",106.230,105.482,104.709,104.744,104.444,103.316,104.535,104.948,108.185,107.258,107.264,107.165,109.097,106.731,109.435,108.238
 "26000","Michigan",3,SARPP,5,"...","RPPs: All items ","Index",95.858,96.044,96.195,95.209,95.019,95.232,95.485,93.725,93.631,92.704,94.458,95.356,94.424,94.254,93.609,94.184
 "27000","Minnesota",4,SARPP,5,"...","RPPs: All items ","Index",96.757,98.648,97.591,97.266,97.391,97.487,98.338,97.713,97.273,96.765,99.577,98.751,97.749,98.328,97.465,98.417
 "28000","Mississippi",5,SARPP,5,"...","RPPs: All items ","Index",88.038,85.588,88.218,88.833,88.521,88.843,88.920,88.233,88.469,87.808,86.166,86.521,85.580,86.229,87.326,87.292
 "29000","Missouri",4,SARPP,5,"...","RPPs: All items ","Index",88.468,90.473,93.124,92.522,92.456,92.837,93.373,92.296,91.704,91.718,91.792,92.522,92.157,92.003,91.040,91.762
 "30000","Montana",7,SARPP,5,"...","RPPs: All items ","Index",94.113,93.218,92.458,94.251,93.207,92.881,95.172,95.010,93.866,94.244,92.371,94.250,91.973,91.400,90.164,90.244
 "31000","Nebraska",4,SARPP,5,"...","RPPs: All items ","Index",89.609,90.668,92.130,91.444,92.325,91.876,91.839,91.256,90.869,89.833,91.880,92.542,92.810,91.943,89.874,90.376
 "32000","Nevada",8,SARPP,5,"...","RPPs: All items ","Index",101.214,103.042,100.763,102.213,101.595,99.816,99.160,98.588,97.172,99.827,96.198,98.847,97.188,95.413,96.324,96.980
 "33000","New Hampshire",1,SARPP,5,"...","RPPs: All items ","Index",106.272,105.231,104.064,103.513,102.937,102.840,102.144,103.956,105.144,105.765,103.530,104.020,105.271,102.565,107.809,105.345
 "34000","New Jersey",2,SARPP,5,"...","RPPs: All items ","Index",107.563,111.124,108.867,109.277,109.420,109.077,109.154,108.990,109.111,109.323,111.078,111.183,110.712,109.190,108.768,108.883
 "35000","New Mexico",6,SARPP,5,"...","RPPs: All items ","Index",95.114,95.964,94.505,97.088,96.483,95.561,95.469,95.414,94.452,95.720,91.625,92.981,91.807,89.835,90.911,90.386
 "36000","New York",2,SARPP,5,"...","RPPs: All items ","Index",111.455,111.204,110.132,110.978,109.733,109.791,108.954,109.666,110.138,109.945,109.587,109.418,110.118,109.587,107.573,107.626
 "37000","North Carolina",5,SARPP,5,"...","RPPs: All items ","Index",92.409,91.214,92.813,93.521,93.471,93.683,93.788,93.552,93.771,93.056,92.916,91.871,91.345,93.760,93.998,94.139
 "38000","North Dakota",4,SARPP,5,"...","RPPs: All items ","Index",85.946,87.879,89.176,89.643,92.068,92.349,92.576,91.178,91.708,88.706,91.212,93.203,91.814,90.939,88.721,88.572
 "39000","Ohio",3,SARPP,5,"...","RPPs: All items ","Index",92.550,93.518,93.155,92.236,93.037,93.285,93.064,92.269,92.408,91.938,92.932,93.284,91.932,92.209,91.513,91.812
 "40000","Oklahoma",6,SARPP,5,"...","RPPs: All items ","Index",89.494,88.408,90.456,90.870,91.179,91.465,91.779,91.327,91.480,90.916,89.659,89.329,89.634,89.899,88.791,88.286
 "41000","Oregon",8,SARPP,5,"...","RPPs: All items ","Index",97.934,100.232,99.286,99.774,101.112,100.146,99.747,101.144,99.595,101.486,104.706,103.816,103.246,103.140,106.595,104.721
 "42000","Pennsylvania",2,SARPP,5,"...","RPPs: All items ","Index",99.232,99.598,99.069,98.473,98.025,97.858,97.250,98.205,97.815,99.123,98.133,97.958,97.687,96.110,96.166,97.500
 "44000","Rhode Island",1,SARPP,5,"...","RPPs: All items ","Index",103.855,104.293,102.110,101.304,99.934,101.540,100.436,102.176,101.725,102.476,102.076,102.407,101.767,102.146,104.396,101.412
 "45000","South Carolina",5,SARPP,5,"...","RPPs: All items ","Index",91.927,90.965,92.596,93.143,93.360,93.258,93.198,93.289,93.609,92.868,92.261,91.494,90.874,93.637,93.328,93.177
 "46000","South Dakota",4,SARPP,5,"...","RPPs: All items ","Index",85.044,86.070,88.863,87.321,90.380,90.265,89.448,87.890,87.387,87.275,91.253,91.833,91.326,90.089,87.879,88.095
 "47000","Tennessee",5,SARPP,5,"...","RPPs: All items ","Index",91.662,90.449,92.269,92.839,93.362,92.944,92.747,92.777,93.781,93.074,89.660,91.255,90.499,90.595,91.797,92.515
 "48000","Texas",6,SARPP,5,"...","RPPs: All items ","Index",96.977,96.653,97.591,96.925,97.646,98.048,98.364,98.223,98.024,97.372,97.745,98.503,98.774,98.404,97.447,97.175
 "49000","Utah",7,SARPP,5,"...","RPPs: All items ","Index",96.975,100.036,97.291,99.824,99.423,98.575,97.934,97.656,97.082,98.708,95.977,97.259,95.262,94.573,94.572,95.002
 "50000","Vermont",1,SARPP,5,"...","RPPs: All items ","Index",100.885,101.704,99.614,99.253,100.050,100.497,98.076,100.159,98.332,100.398,100.239,99.616,102.132,98.661,100.990,96.635
 "51000","Virginia",5,SARPP,5,"...","RPPs: All items ","Index",103.145,102.361,103.586,103.378,102.471,103.515,103.455,103.591,102.805,101.267,102.018,100.056,101.010,102.329,102.051,100.749
 "53000","Washington",8,SARPP,5,"...","RPPs: All items ","Index",104.513,104.620,102.608,103.205,102.509,102.450,103.861,104.344,105.555,107.451,107.124,107.979,107.869,108.754,110.025,108.562
 "54000","West Virginia",5,SARPP,5,"...","RPPs: All items ","Index",87.601,86.614,88.829,89.240,89.267,90.200,89.834,90.535,89.796,89.026,89.427,88.521,87.333,91.002,89.156,89.772
 "55000","Wisconsin",3,SARPP,5,"...","RPPs: All items ","Index",93.276,94.224,94.858,93.773,94.356,93.911,93.832,93.314,93.234,93.540,93.951,94.472,92.665,93.293,92.416,93.097
 "56000","Wyoming",7,SARPP,5,"...","RPPs: All items ","Index",95.310,96.638,95.492,97.638,96.284,97.350,97.424,96.972,97.747,97.185,92.345,94.120,91.831,91.533,91.761,90.848
 "00000","United States", ,SARPP,6,"..."," RPPs: Goods ","Index",99.497,99.450,99.538,99.533,99.564,99.571,99.584,99.583,99.583,99.564,99.540,99.573,99.541,99.567,99.540,99.505
 "01000","Alabama",5,SARPP,6,"..."," RPPs: Goods ","Index",95.966,93.984,96.303,95.863,95.135,96.143,96.138,95.078,95.915,95.451,92.523,94.601,94.343,93.936,94.656,95.064
 "02000","Alaska",8,SARPP,6,"..."," RPPs: Goods ","Index",105.925,105.720,104.099,103.569,101.594,100.198,99.985,104.554,107.481,107.743,103.184,100.529,101.586,109.177,105.588,100.372
 "04000","Arizona",6,SARPP,6,"..."," RPPs: Goods ","Index",102.954,106.398,100.098,98.955,98.250,97.606,97.755,98.568,97.865,97.198,95.837,96.004,100.067,95.102,98.104,97.472
 "05000","Arkansas",5,SARPP,6,"..."," RPPs: Goods ","Index",95.942,93.772,96.536,95.920,94.388,95.308,94.652,93.843,94.797,94.500,93.047,94.774,94.350,95.618,93.108,92.135
 "06000","California",8,SARPP,6,"..."," RPPs: Goods ","Index",107.408,104.678,103.033,103.588,104.082,104.288,104.342,105.568,104.409,104.455,105.479,106.179,106.680,108.145,108.432,107.530
 "08000","Colorado",7,SARPP,6,"..."," RPPs: Goods ","Index",104.463,102.120,101.334,101.647,101.394,101.082,100.263,99.891,99.885,99.613,97.621,101.582,101.969,101.766,101.157,98.118
 "09000","Connecticut",1,SARPP,6,"..."," RPPs: Goods ","Index",109.357,108.556,103.620,103.772,104.600,104.285,103.441,103.220,103.625,104.396,101.428,98.730,98.971,96.991,101.072,97.372
 "10000","Delaware",2,SARPP,6,"..."," RPPs: Goods ","Index",103.492,101.936,101.524,102.502,99.450,97.127,95.645,97.130,98.618,96.508,96.907,95.719,94.488,94.521,94.654,98.363
 "11000","District of Columbia",2,SARPP,6,"..."," RPPs: Goods ","Index",112.191,112.777,109.514,107.859,105.852,110.869,105.611,105.830,106.549,104.635,107.152,104.732,105.541,107.827,107.338,105.870
 "12000","Florida",5,SARPP,6,"..."," RPPs: Goods ","Index",98.894,96.984,97.189,97.278,97.950,98.538,98.218,97.291,97.417,98.361,97.732,96.112,97.424,98.362,98.019,98.417
 "13000","Georgia",5,SARPP,6,"..."," RPPs: Goods ","Index",94.417,95.879,96.443,96.723,97.142,97.779,97.108,96.835,97.028,97.128,97.800,96.447,96.377,96.622,97.629,98.332
 "15000","Hawaii",8,SARPP,6,"..."," RPPs: Goods ","Index",106.755,108.867,108.601,108.491,106.245,109.021,109.101,110.773,112.354,112.648,116.616,115.259,112.383,110.089,111.912,106.907
 "16000","Idaho",7,SARPP,6,"..."," RPPs: Goods ","Index",99.218,100.580,99.083,99.652,98.149,96.360,97.204,100.387,99.619,101.149,96.119,98.902,95.406,96.613,96.059,93.992
 "17000","Illinois",3,SARPP,6,"..."," RPPs: Goods ","Index",99.357,101.679,102.190,102.680,101.119,99.925,100.542,98.658,98.261,100.041,101.445,102.833,101.340,103.708,102.734,100.879
 "18000","Indiana",3,SARPP,6,"..."," RPPs: Goods ","Index",92.829,94.692,96.501,96.499,97.492,97.222,98.316,97.712,97.020,95.898,97.802,96.577,94.959,95.683,94.245,94.829
 "19000","Iowa",4,SARPP,6,"..."," RPPs: Goods ","Index",86.825,91.139,95.436,95.456,96.381,95.919,96.965,96.988,95.991,94.974,95.816,97.215,95.522,94.084,93.290,95.070
 "20000","Kansas",4,SARPP,6,"..."," RPPs: Goods ","Index",88.694,93.667,95.513,95.885,96.957,96.291,97.044,97.466,96.523,95.835,95.007,97.130,95.860,93.814,93.584,94.797
 "21000","Kentucky",5,SARPP,6,"..."," RPPs: Goods ","Index",96.327,93.473,96.509,95.345,93.893,94.941,94.998,94.025,95.229,94.605,93.321,94.861,94.313,93.965,94.049,95.059
 "22000","Louisiana",5,SARPP,6,"..."," RPPs: Goods ","Index",96.440,94.024,96.681,96.141,95.539,96.144,96.338,95.317,95.985,95.792,93.537,95.090,94.575,95.164,93.928,92.047
 "23000","Maine",1,SARPP,6,"..."," RPPs: Goods ","Index",100.219,100.663,98.186,98.358,99.054,98.484,98.264,99.410,99.058,100.261,100.935,99.401,99.479,99.224,101.079,96.562
 "24000","Maryland",2,SARPP,6,"..."," RPPs: Goods ","Index",104.779,107.809,104.102,104.872,103.693,104.715,102.819,102.083,102.526,101.974,102.539,101.166,102.408,103.505,102.887,102.939
 "25000","Massachusetts",1,SARPP,6,"..."," RPPs: Goods ","Index",98.493,97.810,99.779,101.491,101.309,100.920,104.097,102.208,103.838,103.926,102.326,103.580,105.315,105.619,107.104,102.413
 "26000","Michigan",3,SARPP,6,"..."," RPPs: Goods ","Index",95.329,97.742,98.244,98.547,98.230,98.403,98.620,97.818,97.779,97.345,98.399,96.142,95.943,94.698,93.262,95.385
 "27000","Minnesota",4,SARPP,6,"..."," RPPs: Goods ","Index",96.184,99.724,98.197,99.253,99.609,98.547,101.122,100.308,98.608,100.157,100.988,100.469,99.150,100.228,99.885,101.841
 "28000","Mississippi",5,SARPP,6,"..."," RPPs: Goods ","Index",96.016,92.944,96.471,95.304,93.341,94.574,94.043,93.308,94.248,93.775,93.138,94.907,94.631,94.236,94.178,94.873
 "29000","Missouri",4,SARPP,6,"..."," RPPs: Goods ","Index",87.386,91.532,96.497,95.331,95.859,96.822,97.693,97.451,96.360,96.014,95.965,98.152,99.028,98.467,96.689,97.699
 "30000","Montana",7,SARPP,6,"..."," RPPs: Goods ","Index",99.766,99.676,99.311,99.719,97.735,95.939,97.293,101.476,101.897,101.914,96.111,98.933,95.847,96.756,96.366,94.290
 "31000","Nebraska",4,SARPP,6,"..."," RPPs: Goods ","Index",89.502,92.404,95.544,95.603,96.519,95.977,97.092,97.254,96.316,95.151,94.632,97.155,96.050,94.585,93.876,95.260
 "32000","Nevada",8,SARPP,6,"..."," RPPs: Goods ","Index",96.146,101.490,98.128,99.431,99.622,97.541,96.433,96.089,95.224,99.585,95.636,98.786,96.344,96.753,97.076,94.587
 "33000","New Hampshire",1,SARPP,6,"..."," RPPs: Goods ","Index",98.827,98.340,98.455,99.868,99.820,99.486,101.681,101.222,101.752,101.891,101.168,100.672,101.785,102.113,104.589,100.113
 "34000","New Jersey",2,SARPP,6,"..."," RPPs: Goods ","Index",103.690,104.485,100.171,102.163,104.326,104.804,102.029,103.880,103.586,101.818,106.961,105.340,105.500,101.832,104.765,107.135
 "35000","New Mexico",6,SARPP,6,"..."," RPPs: Goods ","Index",97.716,100.602,97.750,98.690,99.135,97.575,97.153,98.505,98.000,100.797,96.168,99.274,97.006,96.834,97.709,95.413
 "36000","New York",2,SARPP,6,"..."," RPPs: Goods ","Index",112.059,109.507,108.266,107.954,108.627,107.420,107.786,108.195,108.032,108.340,106.866,105.123,105.695,101.746,104.393,106.230
 "37000","North Carolina",5,SARPP,6,"..."," RPPs: Goods ","Index",96.613,94.280,96.809,96.273,95.484,95.927,95.598,94.818,95.725,95.650,95.770,95.665,95.399,96.233,95.557,96.458
 "38000","North Dakota",4,SARPP,6,"..."," RPPs: Goods ","Index",84.977,90.033,94.939,94.953,95.707,95.673,97.476,97.461,96.182,94.721,94.052,96.573,96.404,94.209,94.063,95.919
 "39000","Ohio",3,SARPP,6,"..."," RPPs: Goods ","Index",92.251,93.961,94.481,94.775,96.273,96.990,97.281,96.734,96.219,95.309,97.221,95.844,93.873,94.450,92.336,93.356
 "40000","Oklahoma",6,SARPP,6,"..."," RPPs: Goods ","Index",96.747,94.176,96.871,96.203,95.158,95.916,95.844,94.795,95.598,95.471,93.369,95.038,94.533,95.811,93.600,92.190
 "41000","Oregon",8,SARPP,6,"..."," RPPs: Goods ","Index",95.310,101.602,99.761,99.885,100.364,98.518,99.139,99.279,100.447,100.258,104.531,104.457,104.558,106.460,109.135,104.556
 "42000","Pennsylvania",2,SARPP,6,"..."," RPPs: Goods ","Index",101.806,101.735,99.931,100.436,99.760,98.303,98.438,100.579,100.425,100.011,99.817,97.105,97.353,95.342,96.881,99.243
 "44000","Rhode Island",1,SARPP,6,"..."," RPPs: Goods ","Index",100.296,100.915,97.788,98.039,97.673,97.471,97.362,98.776,98.559,99.376,100.764,98.941,97.988,98.197,101.023,96.766
 "45000","South Carolina",5,SARPP,6,"..."," RPPs: Goods ","Index",96.678,94.135,96.620,95.983,95.212,95.903,96.045,94.989,95.780,95.580,95.390,95.656,95.398,96.078,94.467,95.554
 "46000","South Dakota",4,SARPP,6,"..."," RPPs: Goods ","Index",84.320,89.518,94.677,94.741,96.019,95.870,97.326,97.134,95.974,94.713,95.801,97.786,96.639,93.814,93.959,96.069
 "47000","Tennessee",5,SARPP,6,"..."," RPPs: Goods ","Index",96.484,94.007,96.658,96.036,95.226,95.995,95.977,94.910,95.800,95.562,92.353,94.512,94.254,93.892,94.476,94.775
 "48000","Texas",6,SARPP,6,"..."," RPPs: Goods ","Index",97.116,96.060,97.992,96.429,97.517,97.472,97.244,96.965,98.290,97.042,97.015,97.868,98.160,98.478,97.203,98.412
 "49000","Utah",7,SARPP,6,"..."," RPPs: Goods ","Index",96.858,101.027,98.794,100.003,99.573,97.686,96.789,97.299,95.505,99.187,97.052,99.034,94.795,96.414,94.973,93.018
 "50000","Vermont",1,SARPP,6,"..."," RPPs: Goods ","Index",100.668,101.222,98.476,98.506,99.123,98.335,98.115,99.067,98.800,99.597,100.697,98.777,98.649,98.342,100.449,96.273
 "51000","Virginia",5,SARPP,6,"..."," RPPs: Goods ","Index",102.706,101.771,101.663,100.586,99.337,101.297,98.964,98.594,99.209,98.661,99.814,99.060,99.380,101.420,100.496,100.298
 "53000","Washington",8,SARPP,6,"..."," RPPs: Goods ","Index",104.481,104.749,103.099,103.739,100.361,100.932,102.263,103.623,102.670,105.814,104.882,106.385,108.943,111.954,113.539,106.679
 "54000","West Virginia",5,SARPP,6,"..."," RPPs: Goods ","Index",96.907,94.434,97.263,96.022,94.164,95.449,94.992,94.269,95.253,94.413,95.416,95.725,95.255,96.625,94.521,95.721
 "55000","Wisconsin",3,SARPP,6,"..."," RPPs: Goods ","Index",91.232,94.871,95.627,95.434,96.807,96.125,96.929,98.512,97.453,97.410,97.962,96.694,94.503,95.130,92.513,93.601
 "56000","Wyoming",7,SARPP,6,"..."," RPPs: Goods ","Index",99.314,98.974,98.634,98.886,98.788,97.772,97.843,101.098,101.810,102.118,96.060,98.634,97.184,96.377,96.805,94.829
 "00000","United States", ,SARPP,7,"..."," RPPs: Services: Housing ","Index",100.423,100.453,100.389,100.398,100.366,100.369,100.385,100.417,100.387,100.430,100.424,100.398,100.614,100.594,100.591,100.742
 "01000","Alabama",5,SARPP,7,"..."," RPPs: Services: Housing ","Index",59.878,60.149,61.501,60.852,62.322,61.411,59.913,59.246,60.512,61.120,59.642,60.277,59.582,60.596,57.502,61.563
 "02000","Alaska",8,SARPP,7,"..."," RPPs: Services: Housing ","Index",105.954,119.667,113.681,109.991,116.476,114.826,116.651,114.547,108.721,109.381,104.765,101.302,89.701,103.365,96.582,96.643
 "04000","Arizona",6,SARPP,7,"..."," RPPs: Services: Housing ","Index",103.314,99.868,96.899,94.773,95.179,93.619,92.739,93.771,92.449,93.528,94.257,93.581,97.945,102.346,106.245,108.580
 "05000","Arkansas",5,SARPP,7,"..."," RPPs: Services: Housing ","Index",58.670,57.419,59.830,61.010,60.323,59.939,60.243,59.372,59.310,57.640,56.162,56.807,56.873,59.435,55.671,56.669
 "06000","California",8,SARPP,7,"..."," RPPs: Services: Housing ","Index",161.357,160.405,158.034,157.142,156.199,155.713,157.934,158.041,160.081,162.521,163.842,164.637,166.332,164.992,160.122,157.839
 "08000","Colorado",7,SARPP,7,"..."," RPPs: Services: Housing ","Index",113.853,113.151,112.153,118.778,115.656,118.017,120.755,123.872,126.181,128.891,128.342,131.041,130.402,129.430,129.530,130.532
 "09000","Connecticut",1,SARPP,7,"..."," RPPs: Services: Housing ","Index",131.478,136.641,128.575,129.838,131.269,129.212,127.604,132.411,127.086,121.266,122.137,118.058,122.957,120.842,119.338,116.815
 "10000","Delaware",2,SARPP,7,"..."," RPPs: Services: Housing ","Index",93.734,104.505,99.376,98.179,98.122,98.898,103.867,95.174,94.404,94.653,99.303,96.015,91.874,96.955,99.095,98.942
 "11000","District of Columbia",2,SARPP,7,"..."," RPPs: Services: Housing ","Index",156.772,163.289,182.577,189.523,177.240,174.262,191.339,178.354,184.554,176.942,177.245,170.408,164.934,175.506,176.824,168.539
 "12000","Florida",5,SARPP,7,"..."," RPPs: Services: Housing ","Index",115.061,111.037,108.672,108.234,108.824,107.433,108.211,109.262,109.395,110.486,110.725,112.019,113.589,112.944,116.299,123.063
 "13000","Georgia",5,SARPP,7,"..."," RPPs: Services: Housing ","Index",82.747,83.201,81.466,80.915,80.476,79.382,79.430,80.454,81.228,81.732,81.808,81.847,83.080,85.384,87.644,88.252
 "15000","Hawaii",8,SARPP,7,"..."," RPPs: Services: Housing ","Index",146.802,145.890,143.056,142.950,137.593,153.499,146.483,153.724,139.348,149.676,143.008,142.640,136.432,140.322,132.251,128.890
 "16000","Idaho",7,SARPP,7,"..."," RPPs: Services: Housing ","Index",81.405,79.023,75.824,74.685,75.340,78.706,76.942,74.196,73.850,74.140,77.508,75.676,76.257,84.161,87.660,86.728
 "17000","Illinois",3,SARPP,7,"..."," RPPs: Services: Housing ","Index",103.045,103.929,104.957,104.199,102.296,103.050,102.822,103.287,101.387,99.946,99.174,97.679,97.643,96.165,94.087,92.399
 "18000","Indiana",3,SARPP,7,"..."," RPPs: Services: Housing ","Index",76.021,75.195,76.560,76.827,74.970,75.787,75.103,73.773,72.610,72.821,73.066,71.873,70.999,71.363,70.667,71.368
 "19000","Iowa",4,SARPP,7,"..."," RPPs: Services: Housing ","Index",66.587,70.226,70.041,71.285,71.078,71.741,72.076,70.032,70.953,72.783,71.329,69.466,67.152,66.236,67.107,65.995
 "20000","Kansas",4,SARPP,7,"..."," RPPs: Services: Housing ","Index",73.583,74.661,75.306,77.669,75.559,75.000,74.101,75.063,73.442,73.168,72.262,71.859,72.158,69.770,69.909,68.577
 "21000","Kentucky",5,SARPP,7,"..."," RPPs: Services: Housing ","Index",64.242,64.772,66.573,64.643,66.241,66.138,65.518,66.279,64.291,63.682,64.713,64.286,64.828,63.426,62.227,62.885
 "22000","Louisiana",5,SARPP,7,"..."," RPPs: Services: Housing ","Index",67.740,71.036,71.454,72.038,73.117,72.153,73.137,71.513,72.915,70.993,69.190,70.841,67.998,66.800,66.885,65.091
 "23000","Maine",1,SARPP,7,"..."," RPPs: Services: Housing ","Index",84.759,86.011,88.103,84.913,87.312,89.818,70.451,77.047,83.783,79.201,83.831,71.506,80.995,80.932,83.491,80.445
 "24000","Maryland",2,SARPP,7,"..."," RPPs: Services: Housing ","Index",132.404,134.588,133.427,135.454,133.635,137.392,136.300,131.504,128.755,127.739,128.337,128.300,128.122,124.171,122.984,119.879
 "25000","Massachusetts",1,SARPP,7,"..."," RPPs: Services: Housing ","Index",126.539,130.262,129.096,128.619,129.316,129.124,129.892,130.004,130.539,130.601,128.638,130.075,134.739,129.007,128.547,130.130
 "26000","Michigan",3,SARPP,7,"..."," RPPs: Services: Housing ","Index",87.754,85.048,86.793,83.855,83.249,82.705,83.340,80.739,82.393,80.999,80.702,81.968,80.668,80.682,80.835,78.886
 "27000","Minnesota",4,SARPP,7,"..."," RPPs: Services: Housing ","Index",97.608,95.863,92.954,92.594,94.809,94.856,93.046,97.248,95.287,95.366,95.447,97.472,90.649,93.079,97.295,90.622
 "28000","Mississippi",5,SARPP,7,"..."," RPPs: Services: Housing ","Index",59.335,58.121,59.997,60.393,59.843,59.593,59.130,58.588,59.116,59.061,56.682,55.388,55.313,56.145,56.789,54.899
 "29000","Missouri",4,SARPP,7,"..."," RPPs: Services: Housing ","Index",73.202,72.374,74.480,74.600,73.626,75.049,73.341,73.226,72.325,70.611,70.366,70.920,70.271,70.065,69.253,70.433
 "30000","Montana",7,SARPP,7,"..."," RPPs: Services: Housing ","Index",69.432,67.882,69.864,73.075,72.343,71.850,81.225,73.851,73.096,70.525,76.582,79.512,75.671,79.290,74.324,76.743
 "31000","Nebraska",4,SARPP,7,"..."," RPPs: Services: Housing ","Index",71.589,71.492,74.573,75.892,75.524,73.541,73.401,75.410,74.315,72.488,73.199,72.715,76.410,75.610,73.340,74.313
 "32000","Nevada",8,SARPP,7,"..."," RPPs: Services: Housing ","Index",119.281,111.316,108.023,106.698,104.103,101.800,97.810,98.741,97.795,100.174,102.573,105.624,105.892,107.870,111.729,113.327
 "33000","New Hampshire",1,SARPP,7,"..."," RPPs: Services: Housing ","Index",118.502,122.727,123.218,119.450,121.429,123.594,115.327,119.650,112.568,119.649,108.633,110.727,115.816,107.015,121.469,114.615
 "34000","New Jersey",2,SARPP,7,"..."," RPPs: Services: Housing ","Index",153.352,149.140,150.352,145.753,149.431,147.495,147.534,145.267,145.622,140.545,141.407,141.150,139.498,134.885,135.689,134.101
 "35000","New Mexico",6,SARPP,7,"..."," RPPs: Services: Housing ","Index",81.064,79.523,78.057,83.486,82.226,81.305,80.341,78.836,79.346,77.873,75.145,74.035,75.416,72.935,75.682,75.264
 "36000","New York",2,SARPP,7,"..."," RPPs: Services: Housing ","Index",130.885,133.009,135.218,137.135,136.229,135.957,135.794,134.325,133.735,130.961,129.998,129.317,132.333,131.477,124.714,121.919
 "37000","North Carolina",5,SARPP,7,"..."," RPPs: Services: Housing ","Index",74.274,75.265,75.389,76.344,75.773,75.956,76.334,75.762,74.662,75.489,75.288,75.422,74.983,75.977,78.770,80.837
 "38000","North Dakota",4,SARPP,7,"..."," RPPs: Services: Housing ","Index",63.158,64.359,61.863,69.119,76.782,80.069,78.426,78.073,86.059,71.549,72.083,76.982,72.103,70.782,65.750,69.363
 "39000","Ohio",3,SARPP,7,"..."," RPPs: Services: Housing ","Index",77.132,76.126,76.290,75.587,76.299,77.572,75.488,75.577,75.119,74.959,74.223,73.452,73.276,72.768,72.775,72.080
 "40000","Oklahoma",6,SARPP,7,"..."," RPPs: Services: Housing ","Index",61.909,64.275,65.683,66.054,66.015,67.249,67.830,66.381,66.083,66.050,65.927,64.104,63.496,63.894,63.165,65.005
 "41000","Oregon",8,SARPP,7,"..."," RPPs: Services: Housing ","Index",98.454,101.480,101.351,100.378,103.285,101.676,103.018,105.383,106.486,110.216,111.046,110.212,109.960,109.244,110.381,108.960
 "42000","Pennsylvania",2,SARPP,7,"..."," RPPs: Services: Housing ","Index",86.603,86.841,88.479,88.654,88.119,88.956,88.693,88.932,87.870,87.854,87.675,86.473,86.835,86.680,86.351,85.787
 "44000","Rhode Island",1,SARPP,7,"..."," RPPs: Services: Housing ","Index",117.574,117.747,115.847,115.292,107.866,108.807,113.807,113.130,108.077,106.713,110.160,108.689,102.879,109.070,104.192,102.350
 "45000","South Carolina",5,SARPP,7,"..."," RPPs: Services: Housing ","Index",72.509,74.611,74.630,75.270,75.703,74.311,73.409,74.555,73.919,74.011,73.926,74.443,74.558,76.098,78.691,80.469
 "46000","South Dakota",4,SARPP,7,"..."," RPPs: Services: Housing ","Index",59.176,56.525,62.155,59.124,68.015,68.294,62.650,62.179,62.103,64.721,66.913,66.283,63.644,64.882,65.057,64.873
 "47000","Tennessee",5,SARPP,7,"..."," RPPs: Services: Housing ","Index",72.530,73.215,73.386,73.223,74.658,73.463,71.925,72.763,74.562,75.141,73.760,76.012,75.787,76.262,76.767,77.870
 "48000","Texas",6,SARPP,7,"..."," RPPs: Services: Housing ","Index",87.981,88.199,89.263,89.674,91.096,91.437,93.567,93.956,95.552,95.244,95.251,95.836,95.776,95.582,96.999,97.436
 "49000","Utah",7,SARPP,7,"..."," RPPs: Services: Housing ","Index",97.171,100.982,92.605,97.049,96.813,98.040,94.980,93.617,98.991,95.623,96.831,97.325,97.259,99.172,105.305,106.232
 "50000","Vermont",1,SARPP,7,"..."," RPPs: Services: Housing ","Index",98.832,101.790,98.387,101.350,105.470,98.654,96.902,98.901,87.118,93.298,97.845,94.258,105.256,92.910,88.925,82.013
 "51000","Virginia",5,SARPP,7,"..."," RPPs: Services: Housing ","Index",112.939,114.184,114.417,114.508,113.388,115.839,115.230,114.867,111.763,110.864,112.598,107.424,111.379,110.147,107.738,105.537
 "53000","Washington",8,SARPP,7,"..."," RPPs: Services: Housing ","Index",117.383,116.781,114.329,116.283,113.902,115.009,117.884,119.583,123.094,125.501,128.148,129.503,126.119,125.630,127.615,125.507
 "54000","West Virginia",5,SARPP,7,"..."," RPPs: Services: Housing ","Index",56.474,56.879,58.805,58.906,58.675,60.472,59.325,61.694,59.158,58.611,58.377,58.661,56.487,59.144,53.827,56.134
 "55000","Wisconsin",3,SARPP,7,"..."," RPPs: Services: Housing ","Index",84.581,83.685,85.796,86.288,84.592,82.527,80.630,81.187,79.262,81.944,80.025,79.351,75.283,76.128,77.516,78.278
