state_fips,state_name,year,median_income,mean_income,data_source,collection_date,currency_code
46,South Dakota,2012,48362,62807.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
46,South Dakota,2013,48947,64346.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
46,South Dakota,2014,50979,66580.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
46,South Dakota,2015,53017,68723.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
46,South Dakota,2016,54467,71385.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
46,South Dakota,2017,56521,73458.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
46,South Dakota,2018,56274,74046.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
46,South Dakota,2019,59533,77650.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
46,South Dakota,2021,66143,86194.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
46,South Dakota,2022,69728,90806.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
46,South Dakota,2023,71810,96650.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
46,South Dakota,2024,76881,100178.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2005,38874,52447.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2006,40315,54669.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2007,42367,58164.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2008,43614,59975.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2009,41725,56790.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2010,41461,56835.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2011,41693,58400.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2012,42764,59547.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2013,44297,62157.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2014,44361,62734.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2015,47275,66009.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2016,48547,68104.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2017,51340,72008.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2018,52375,73456.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2019,56071,78035.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2021,59695,83777.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2022,65254,89799.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2023,67631,94180.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
47,Tennessee,2024,71997,99759.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2005,42139,58653.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2006,44922,62421.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2007,47548,66392.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2008,50043,69324.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2009,48259,67134.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2010,48615,66756.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2011,49392,68936.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2012,50740,70730.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2013,51704,73422.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2014,53035,75557.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2015,55653,78862.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2016,56565,80346.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2017,59206,82768.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2018,60629,85780.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2019,64034,89681.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2021,66963,93668.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2022,72284,101738.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2023,75780,106549.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
48,Texas,2024,79721,111695.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2005,47934,60117.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2006,51309,63807.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2007,55109,69014.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2008,56633,71271.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2009,55117,69025.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2010,54744,68176.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2011,55869,69550.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2012,57049,71875.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2013,59770,75223.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2014,60922,77413.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2015,62912,79860.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2016,65977,84117.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2017,68358,86442.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2018,71414,91096.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2019,75780,96415.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2021,79449,105076.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2022,89168,114044.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2023,93421,117752.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
49,Utah,2024,96658,122370.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2005,45686,58872.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2006,47665,60060.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2007,49907,63922.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2008,52104,66463.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2009,51618,64907.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2010,49406,63768.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2011,52776,67201.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2012,52977,68644.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2013,52578,69770.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2014,54166,69973.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2015,56990,74502.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2016,57677,75854.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2017,57513,76560.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2018,60782,79514.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2019,63001,83015.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2021,72431,94496.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2022,73991,97261.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2023,81211,105931.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
50,Vermont,2024,82730,109920.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2005,54240,71977.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2006,56277,75764.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2007,59562,79711.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2008,61233,82962.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2009,59330,80389.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2010,60674,81608.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2011,61882,84041.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2012,61741,84641.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2013,62666,86618.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2014,64902,88457.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2015,66262,90556.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2016,68114,93939.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2017,71535,97639.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2018,72577,100884.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2019,76456,105091.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2021,80963,111287.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2022,85873,119058.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2023,89931,123132.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
51,Virginia,2024,92090,127363.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2005,49262,64466.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2006,52583,68557.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2007,55591,72751.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2008,58078,75450.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2009,56548,73080.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2010,55631,71739.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2011,56835,74186.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2012,57573,75819.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2013,58405,78093.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2014,61366,81218.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2015,64129,85653.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2016,67106,90315.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2017,70979,94297.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2018,74073,99762.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2019,78687,105775.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2021,84247,116349.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2022,91306,125847.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2023,94605,129161.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
53,Washington,2024,99389,136793.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2005,33452,44714.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2006,35059,46402.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2007,37060,49060.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2008,37989,50166.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2009,37435,50674.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2010,38218,50574.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2011,38482,53269.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2012,40196,53889.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2013,41253,55787.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2014,41059,54877.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2015,42019,56568.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2016,43385,60164.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2017,43469,59557.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2018,44097,61707.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2019,48850,65842.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2021,51248,72294.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2022,54329,75265.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2023,55948,76585.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
54,West Virginia,2024,60798,81114.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2005,47105,58799.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2006,48772,60859.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2007,50578,63726.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2008,52094,65937.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2009,49993,63595.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2010,49001,62376.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2011,50395,64439.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2012,51059,66021.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2013,51467,67292.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2014,52622,68953.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2015,55638,72099.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2016,56811,75113.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2017,59305,77369.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2018,60773,79656.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2019,64168,82899.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2021,67125,88304.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2022,70996,94085.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2023,74631,97894.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
55,Wisconsin,2024,77488,100929.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2005,46202,56436.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2006,47423,59583.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2007,51731,67721.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2008,53207,69976.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2009,52664,65931.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2010,53512,66710.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2011,56322,68886.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2012,54901,68218.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2013,58752,71780.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2014,57055,72305.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2015,60214,76934.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2016,59882,75574.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2017,60434,75855.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2018,61584,81935.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2019,65003,83155.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2021,65204,86911.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2022,70042,90018.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2023,72415,93304.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
56,Wyoming,2024,75532,101197.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
